row,col,raw,plateid,query,array,normalized,score,supp
22,13,1488,1,1,107,568.262,-0.026,-
22,14,1550,1,1,107,586.365,0.01,-
22,15,1505,1,1,123,573.664,-0.069,-
22,16,1390,1,1,123,533.451,-0.148,-
22,17,1546,1,1,139,NA,NA,-
22,18,1447,1,1,139,559.834,0,-
22,19,910,1,1,155,372.355,-0.009,-
22,20,1051,1,1,155,425.197,0.094,-
22,21,1047,1,1,171,414.114,-0.059,-
22,22,1294,1,1,171,NA,NA,-
22,23,1445,1,1,187,555.449,-0.06,-
22,24,1377,1,1,187,525.815,-0.118,-
22,25,1633,1,1,203,607.015,0.073,-
22,26,1583,1,1,203,577.499,0.016,-
22,27,1593,1,1,219,579.013,0.049,-
22,28,1585,1,1,219,570.873,0.034,-
22,29,1207,1,1,235,428.5,-0.021,-
22,30,1284,1,1,235,453.706,0.028,-
22,31,1300,1,1,251,458.893,0.012,-
22,32,1281,1,1,251,448.532,-0.008,-
22,33,1701,1,1,267,595.716,0.069,-
22,34,1572,1,1,267,550.244,-0.02,-
22,35,1369,1,1,283,484.266,-0.03,-
22,36,1368,1,1,283,492.49,-0.014,-
22,37,1374,1,1,299,NA,NA,-
22,38,1210,1,1,299,452.074,-0.112,-
22,39,965,1,1,315,362.892,0.051,-
22,40,1150,1,1,315,431.446,0.186,-
22,41,1392,1,1,331,521.01,0.011,-
22,42,1431,1,1,331,535.123,0.038,-
22,43,1029,1,1,347,385.967,-0.032,-
22,44,1225,1,1,347,451.555,0.097,-
22,45,1404,1,1,363,494.156,0.109,-
22,46,1391,1,1,363,452.613,0.028,-
22,47,1655,1,1,379,NA,NA,-
22,48,2161,1,1,379,NA,NA,-
23,1,2218,1,1,12,NA,NA,-
23,2,1551,1,1,12,NA,NA,-
23,3,1763,1,1,28,537.986,0.021,-
23,4,1543,1,1,28,509.72,-0.034,-
23,5,1631,1,1,44,561.778,0.049,-
23,6,1569,1,1,44,553.53,0.033,-
23,7,1401,1,1,60,506.996,-0.066,-
23,8,1380,1,1,60,509.076,-0.062,-
23,9,1458,1,1,76,541.491,0.112,-
23,10,1385,1,1,76,520.392,0.07,-
23,11,1607,1,1,92,NA,NA,-
23,12,1397,1,1,92,542.26,-0.061,-
23,13,1211,1,1,108,470.057,-0.005,-
23,14,1199,1,1,108,462.362,-0.02,-
23,15,1349,1,1,124,521.213,0.099,-
23,16,1287,1,1,124,500.816,0.059,-
23,17,1416,1,1,140,547.292,0.049,-
23,18,1251,1,1,140,493.738,-0.056,-
23,19,1303,1,1,156,524.356,0.053,-
23,20,1367,1,1,156,548.27,0.1,-
23,21,1143,1,1,172,454.715,-0.262,-
23,22,1425,1,1,172,551.552,-0.073,-
23,23,1214,1,1,188,475.633,-0.05,-
23,24,1319,1,1,188,509.6,0.017,-
23,25,0,1,1,204,19.201,-0.002,-
23,26,0,1,1,204,12.839,-0.014,-
23,27,1279,1,1,220,470.074,0.001,-
23,28,1311,1,1,220,476.554,0.014,-
23,29,1412,1,1,236,508.623,0.008,-
23,30,1280,1,1,236,458.038,-0.091,-
23,31,1342,1,1,252,479.416,0.014,-
23,32,1293,1,1,252,457.461,-0.029,-
23,33,1578,1,1,268,554.805,0.059,-
23,34,1524,1,1,268,535.433,0.021,-
23,35,1519,1,1,284,540.269,0.022,-
23,36,1547,1,1,284,558.783,0.058,-
23,37,1480,1,1,300,544.709,0.014,-
23,38,1473,1,1,300,550.339,0.025,-
23,39,1443,1,1,316,542.232,-0.005,-
23,40,1406,1,1,316,525.531,-0.038,-
23,41,1463,1,1,332,545.067,0.009,-
23,42,1372,1,1,332,510.644,-0.058,-
23,43,1279,1,1,348,477.016,0.111,-
23,44,1127,1,1,348,413.634,-0.013,-
23,45,1271,1,1,364,445.5,-0.128,-
23,46,1331,1,1,364,430.977,-0.157,-
23,47,1563,1,1,380,NA,NA,-
23,48,2163,1,1,380,NA,NA,-
24,1,1869,1,1,12,NA,NA,-
24,2,1893,1,1,12,NA,NA,-
24,3,1327,1,1,28,NA,NA,-
24,4,1521,1,1,28,497.186,-0.059,-
24,5,1553,1,1,44,528.68,-0.016,-
24,6,1526,1,1,44,532.214,-0.009,-
24,7,1546,1,1,60,553.735,0.026,-
24,8,1486,1,1,60,541.566,0.002,-
24,9,1289,1,1,76,474.1,-0.02,-
24,10,1327,1,1,76,493.054,0.017,-
24,11,1348,1,1,92,511.126,-0.121,-
24,12,1373,1,1,92,526.361,-0.092,-
24,13,1205,1,1,108,462.77,-0.019,-
24,14,1355,1,1,108,NA,NA,-
24,15,1334,1,1,124,509.168,0.075,-
24,16,1414,1,1,124,539.782,0.135,-
24,17,1419,1,1,140,541.023,0.036,-
24,18,1344,1,1,140,520.634,-0.004,-
24,19,1458,1,1,156,573.002,0.148,-
24,20,1389,1,1,156,547.903,0.099,-
24,21,1427,1,1,172,549.441,-0.077,-
24,22,1686,1,1,172,634.608,0.089,-
24,23,994,1,1,188,390.402,-0.217,-
24,24,1423,1,1,188,539.179,0.075,-
24,25,98,1,1,204,59.813,0.078,-
24,26,232,1,1,204,100.319,0.157,-
24,27,1555,1,1,220,NA,NA,-
24,28,1228,1,1,220,441.51,-0.055,-
24,29,1365,1,1,236,485.664,-0.037,-
24,30,1335,1,1,236,472.033,-0.064,-
24,31,1400,1,1,252,493.403,0.041,-
24,32,1359,1,1,252,473.971,0.003,-
24,33,1560,1,1,268,538.4,0.027,-
24,34,1501,1,1,268,516.908,-0.016,-
24,35,1527,1,1,284,531.538,0.005,-
24,36,1500,1,1,284,529.049,0,-
24,37,1528,1,1,300,548.971,0.022,-
24,38,1420,1,1,300,NA,NA,-
24,39,1477,1,1,316,540.739,-0.008,-
24,40,1455,1,1,316,529.683,-0.03,-
24,41,1416,1,1,332,513.524,-0.053,-
24,42,1468,1,1,332,531.742,-0.017,-
24,43,1150,1,1,348,417.79,-0.005,-
24,44,1088,1,1,348,389.028,-0.061,-
24,45,1481,1,1,364,504.883,-0.012,-
24,46,1604,1,1,364,504.951,-0.012,-
24,47,1641,1,1,380,NA,NA,-
24,48,2007,1,1,380,NA,NA,-
25,1,1820,1,1,13,NA,NA,-
25,2,1835,1,1,13,NA,NA,-
25,3,1358,1,1,29,438.84,0.059,-
25,4,1104,1,1,29,388.099,-0.04,-
25,5,1306,1,1,45,475.57,-0.111,-
25,6,1457,1,1,45,542.255,0.019,-
25,7,602,1,1,61,233.838,-0.007,-
25,8,565,1,1,61,227.243,-0.02,-
25,9,1381,1,1,77,540.04,0.01,-
25,10,1397,1,1,77,551.459,0.032,-
25,11,1362,1,1,93,549.293,0.042,-
25,12,1506,1,1,93,610.804,0.163,-
25,13,1363,1,1,109,552.329,0.13,-
25,14,1327,1,1,109,533.991,0.094,-
25,15,1062,1,1,125,438.145,-0.156,-
25,16,1031,1,1,125,428.688,-0.174,-
25,17,822,1,1,141,351.343,-0.049,-
25,18,865,1,1,141,372.238,-0.008,-
25,19,718,1,1,157,324.605,-0.141,-
25,20,852,1,1,157,374.789,-0.043,-
25,21,706,1,1,173,311.266,-0.116,-
25,22,882,1,1,173,371.908,0.003,-
25,23,1095,1,1,189,451.795,-0.155,-
25,24,1012,1,1,189,416.532,-0.224,-
25,25,1526,1,1,205,597.218,0.047,-
25,26,1545,1,1,205,593.458,0.039,-
25,27,1607,1,1,221,615.491,0.078,-
25,28,1591,1,1,221,605.025,0.057,-
25,29,1115,1,1,237,424.27,-0.049,-
25,30,1277,1,1,237,480.759,0.061,-
25,31,1581,1,1,253,591.202,0.077,-
25,32,1539,1,1,253,569.351,0.035,-
25,33,1267,1,1,269,463.028,-0.032,-
25,34,1284,1,1,269,467.582,-0.023,-
25,35,1498,1,1,285,551.017,0.017,-
25,36,1490,1,1,285,554.619,0.024,-
25,37,1430,1,1,301,541.253,-0.002,-
25,38,1361,1,1,301,521.811,-0.04,-
25,39,1475,1,1,317,568.387,0.016,-
25,40,1483,1,1,317,567.825,0.015,-
25,41,1299,1,1,333,494.933,-0.027,-
25,42,1288,1,1,333,489.856,-0.037,-
25,43,1329,1,1,349,506.322,0.056,-
25,44,1296,1,1,349,485.432,0.015,-
25,45,1518,1,1,365,542.84,0.012,-
25,46,1643,1,1,365,542.552,0.011,-
25,47,1611,1,1,381,NA,NA,-
25,48,1964,1,1,381,NA,NA,-
26,1,1984,1,1,13,NA,NA,-
26,2,1244,1,1,13,NA,NA,-
26,3,1055,1,1,29,369.441,-0.077,-
26,4,1070,1,1,29,399.503,-0.018,-
26,5,1538,1,1,45,579.676,0.093,-
26,6,1472,1,1,45,563.729,0.061,-
26,7,480,1,1,61,NA,NA,-
26,8,536,1,1,61,226.958,-0.021,-
26,9,1388,1,1,77,557.319,0.044,-
26,10,1376,1,1,77,557.975,0.045,-
26,11,1166,1,1,93,487.69,-0.078,-
26,12,1167,1,1,93,493.44,-0.067,-
26,13,1279,1,1,109,533.325,0.092,-
26,14,1269,1,1,109,524.583,0.075,-
26,15,1211,1,1,125,NA,NA,-
26,16,1016,1,1,125,433.527,-0.165,-
26,17,588,1,1,141,NA,NA,-
26,18,793,1,1,141,354.048,-0.044,-
26,19,873,1,1,157,392.007,-0.009,-
26,20,1068,1,1,157,466.094,0.136,-
26,21,919,1,1,173,399.418,0.057,-
26,22,838,1,1,173,364.092,-0.012,-
26,23,1115,1,1,189,469.744,-0.12,-
26,24,1177,1,1,189,489.471,-0.081,-
26,25,1441,1,1,205,577.865,0.009,-
26,26,1422,1,1,205,560.482,-0.025,-
26,27,1509,1,1,221,592.399,0.033,-
26,28,1394,1,1,221,NA,NA,-
26,29,1113,1,1,237,435.183,-0.028,-
26,30,1250,1,1,237,482.743,0.065,-
26,31,1358,1,1,253,520.564,-0.061,-
26,32,1512,1,1,253,571.316,0.038,-
26,33,1141,1,1,269,NA,NA,-
26,34,1271,1,1,269,472.842,-0.012,-
26,35,1454,1,1,285,545.273,0.006,-
26,36,1429,1,1,285,541.623,-0.001,-
26,37,1384,1,1,301,533.221,-0.018,-
26,38,1398,1,1,301,545.246,0.006,-
26,39,1454,1,1,317,569.4,0.018,-
26,40,1452,1,1,317,NA,NA,-
26,41,1293,1,1,333,500.025,-0.017,-
26,42,1254,1,1,333,483.805,-0.049,-
26,43,1348,1,1,349,520.756,0.085,-
26,44,1208,1,1,349,465.193,-0.024,-
26,45,1503,1,1,365,556.858,0.039,-
26,46,1595,1,1,365,550.561,0.027,-
26,47,1583,1,1,381,NA,NA,-
26,48,2040,1,1,381,NA,NA,-
27,1,1900,1,1,14,NA,NA,-
27,2,1677,1,1,14,NA,NA,-
27,3,1523,1,1,30,523.897,0.036,-
27,4,1417,1,1,30,522.943,0.034,-
27,5,1197,1,1,46,457.736,-0.142,-
27,6,1326,1,1,46,504.633,-0.05,-
27,7,1415,1,1,62,548.736,0.055,-
27,8,1373,1,1,62,540.59,0.039,-
27,9,1418,1,1,78,559.634,0.048,-
27,10,1378,1,1,78,549.806,0.028,-
27,11,1167,1,1,94,481.271,0.035,-
27,12,987,1,1,94,418.372,-0.088,-
27,13,1381,1,1,110,562.346,-0.04,-
27,14,1278,1,1,110,518.486,-0.126,-
27,15,1166,1,1,126,479.878,-0.105,-
27,16,1317,1,1,126,536.217,0.005,-
27,17,1185,1,1,142,486.833,-0.132,-
27,18,1443,1,1,142,NA,NA,-
27,19,936,1,1,158,407.232,0.001,-
27,20,975,1,1,158,420.655,0.028,-
27,21,1219,1,1,174,500.817,-0.077,-
27,22,1327,1,1,174,535.063,-0.01,-
27,23,1411,1,1,190,569.09,0.119,-
27,24,1166,1,1,190,475.768,-0.064,-
27,25,869,1,1,206,357.393,-0.013,-
27,26,737,1,1,206,301.887,-0.121,-
27,27,1208,1,1,222,470.966,0.005,-
27,28,1173,1,1,222,454.265,-0.028,-
27,29,1680,1,1,238,634.607,0.411,-
27,30,1512,1,1,238,569.633,0.284,-
27,31,1500,1,1,254,562.599,-0.011,-
27,32,1375,1,1,254,510.059,-0.113,-
27,33,712,1,1,270,265.333,-0.034,-
27,34,615,1,1,270,228.322,-0.106,-
27,35,1500,1,1,286,550.701,0.02,-
27,36,1400,1,1,286,519.576,-0.041,-
27,37,1502,1,1,302,566.088,-0.006,-
27,38,1472,1,1,302,561.079,-0.016,-
27,39,975,1,1,318,374.433,-0.091,-
27,40,1137,1,1,318,432.245,0.022,-
27,41,1063,1,1,334,401.408,0.019,-
27,42,1116,1,1,334,419.716,0.055,-
27,43,1364,1,1,350,NA,NA,-
27,44,1521,1,1,350,573.443,0.005,-
27,45,1321,1,1,366,489.446,-0.068,-
27,46,1476,1,1,366,512.626,-0.023,-
27,47,1560,1,1,382,NA,NA,-
27,48,1928,1,1,382,NA,NA,-
28,1,2037,1,1,14,NA,NA,-
28,2,1840,1,1,14,NA,NA,-
28,3,1422,1,1,30,516.956,0.022,-
28,4,1275,1,1,30,NA,NA,-
28,5,1249,1,1,46,497.755,-0.064,-
28,6,960,1,1,46,392.678,-0.269,-
28,7,1394,1,1,62,555.342,0.068,-
28,8,1170,1,1,62,NA,NA,-
28,9,1309,1,1,78,528.413,-0.014,-
28,10,1300,1,1,78,529.766,-0.011,-
28,11,570,1,1,94,NA,NA,-
28,12,1105,1,1,94,472.141,0.018,-
28,13,1255,1,1,110,523.119,-0.117,-
28,14,1096,1,1,110,459.216,-0.242,-
28,15,1378,1,1,126,562.863,0.057,-
28,16,1225,1,1,126,506.559,-0.053,-
28,17,1259,1,1,142,515.706,-0.076,-
28,18,1190,1,1,142,493.264,-0.12,-
28,19,814,1,1,158,362.642,-0.086,-
28,20,756,1,1,158,339.485,-0.131,-
28,21,1332,1,1,174,539.205,-0.002,-
28,22,1542,1,1,174,609.471,0.136,-
28,23,993,1,1,190,414.721,-0.183,-
28,24,1035,1,1,190,427.161,-0.159,-
28,25,913,1,1,206,375.023,0.022,-
28,26,709,1,1,206,295.804,-0.133,-
28,27,1190,1,1,222,467.484,-0.002,-
28,28,1141,1,1,222,447.086,-0.042,-
28,29,1422,1,1,238,544.593,0.235,-
28,30,1397,1,1,238,531.757,0.21,-
28,31,1370,1,1,254,519.026,-0.096,-
28,32,1444,1,1,254,538.103,-0.059,-
28,33,833,1,1,270,314.551,0.062,-
28,34,866,1,1,270,323.805,0.081,-
28,35,1450,1,1,286,534.226,-0.013,-
28,36,1456,1,1,286,541.039,0.001,-
28,37,1549,1,1,302,583.018,0.027,-
28,38,1455,1,1,302,553.581,-0.031,-
28,39,1152,1,1,318,441.47,0.04,-
28,40,968,1,1,318,369.04,-0.101,-
28,41,1108,1,1,334,417.159,0.05,-
28,42,1122,1,1,334,426.195,0.068,-
28,43,1485,1,1,350,566.091,-0.009,-
28,44,1479,1,1,350,571.199,0.001,-
28,45,1419,1,1,366,541.838,0.034,-
28,46,1460,1,1,366,529.169,0.01,-
28,47,1499,1,1,382,NA,NA,-
28,48,1984,1,1,382,NA,NA,-
29,1,1721,1,1,15,NA,NA,-
29,2,1507,1,1,15,NA,NA,-
29,3,1385,1,1,31,515.833,-0.11,-
29,4,1494,1,1,31,578.445,0.013,-
29,5,996,1,1,47,421.52,-0.107,-
29,6,930,1,1,47,391.768,-0.166,-
29,7,1117,1,1,63,457.483,-0.068,-
29,8,1359,1,1,63,539.68,0.092,-
29,9,1236,1,1,79,497.783,0.011,-
29,10,1199,1,1,79,489.018,-0.006,-
29,11,959,1,1,95,412.706,-0.069,-
29,12,935,1,1,95,407.786,-0.079,-
29,13,1361,1,1,111,553.959,0.136,-
29,14,1371,1,1,111,549.536,0.127,-
29,15,1269,1,1,127,514.269,0.012,-
29,16,1263,1,1,127,509.181,0.002,-
29,17,1323,1,1,143,524.798,0.062,-
29,18,1266,1,1,143,505.386,0.024,-
29,19,1276,1,1,159,514.516,-0.094,-
29,20,1521,1,1,159,598.295,0.07,-
29,21,1391,1,1,175,540.336,-0.049,-
29,22,1481,1,1,175,566.523,0.002,-
29,23,1350,1,1,191,525.177,0.129,-
29,24,1092,1,1,191,433.355,-0.051,-
29,25,1411,1,1,207,536.503,-0.054,-
29,26,1355,1,1,207,510.895,-0.104,-
29,27,1338,1,1,223,NA,NA,-
29,28,1419,1,1,223,534.508,0.014,-
29,29,1370,1,1,239,515.347,0.096,-
29,30,1308,1,1,239,490.526,0.047,-
29,31,1501,1,1,255,553.748,0.161,-
29,32,1238,1,1,255,456.406,-0.029,-
29,33,1386,1,1,271,499.596,-0.046,-
29,34,1449,1,1,271,518.617,-0.008,-
29,35,1278,1,1,287,462.577,-0.013,-
29,36,1231,1,1,287,449.098,-0.04,-
29,37,1376,1,1,303,505.583,-0.067,-
29,38,1191,1,1,303,443.026,-0.19,-
29,39,1434,1,1,319,530.411,0.067,-
29,40,1411,1,1,319,516.545,0.04,-
29,41,1614,1,1,335,583.878,0.005,-
29,42,1619,1,1,335,594.087,0.025,-
29,43,1404,1,1,351,529.458,0.01,-
29,44,1267,1,1,351,NA,NA,-
29,45,1374,1,1,367,529.419,-0.024,-
29,46,1383,1,1,367,511.861,-0.059,-
29,47,1528,1,1,383,NA,NA,-
29,48,1832,1,1,383,NA,NA,-
30,1,1771,1,1,15,NA,NA,-
30,2,1296,1,1,15,NA,NA,-
30,3,1589,1,1,31,599.521,0.054,-
30,4,1347,1,1,31,555.86,-0.032,-
30,5,1215,1,1,47,NA,NA,-
30,6,968,1,1,47,425.158,-0.1,-
30,7,1152,1,1,63,485.954,-0.013,-
30,8,1220,1,1,63,502.113,0.019,-
30,9,1232,1,1,79,507.111,0.03,-
30,10,1189,1,1,79,496.082,0.008,-
30,11,902,1,1,95,403.548,-0.087,-
30,12,958,1,1,95,426.408,-0.042,-
30,13,1303,1,1,111,541.918,0.112,-
30,14,1246,1,1,111,NA,NA,-
30,15,1352,1,1,127,549.258,0.081,-
30,16,903,1,1,127,NA,NA,-
30,17,1053,1,1,143,435.163,-0.114,-
30,18,1194,1,1,143,481.266,-0.023,-
30,19,1304,1,1,159,523,-0.077,-
30,20,1430,1,1,159,563.355,0.002,-
30,21,1409,1,1,175,543.119,-0.044,-
30,22,1380,1,1,175,528.069,-0.073,-
30,23,1339,1,1,191,517.946,0.115,-
30,24,1228,1,1,191,478.158,0.037,-
30,25,1374,1,1,207,522.02,-0.082,-
30,26,1377,1,1,207,518.134,-0.09,-
30,27,1415,1,1,223,535.687,0.016,-
30,28,1442,1,1,223,545.452,0.035,-
30,29,1398,1,1,239,529.352,0.123,-
30,30,904,1,1,239,NA,NA,-
30,31,1275,1,1,255,481.971,0.021,-
30,32,1330,1,1,255,493.993,0.044,-
30,33,1380,1,1,271,503.316,-0.038,-
30,34,1428,1,1,271,516.852,-0.012,-
30,35,1024,1,1,287,381.08,-0.173,-
30,36,1120,1,1,287,415.335,-0.106,-
30,37,1411,1,1,303,521.123,-0.037,-
30,38,1322,1,1,303,492.261,-0.093,-
30,39,1387,1,1,319,514.999,0.037,-
30,40,1307,1,1,319,480.463,-0.03,-
30,41,1484,1,1,335,537.784,-0.085,-
30,42,1670,1,1,335,616.826,0.07,-
30,43,1392,1,1,351,535.866,0.023,-
30,44,1330,1,1,351,532.275,0.016,-
30,45,1464,1,1,367,578.998,0.073,-
30,46,1432,1,1,367,550.115,0.016,-
30,47,1365,1,1,383,NA,NA,-
30,48,1677,1,1,383,NA,NA,-
31,1,1698,1,1,16,NA,NA,-
31,2,1681,1,1,16,NA,NA,-
31,3,1414,1,1,32,NA,NA,-
31,4,1028,1,1,32,NA,NA,-
31,5,1136,1,1,48,NA,NA,-
31,6,1337,1,1,48,NA,NA,-
31,7,1262,1,1,64,NA,NA,-
31,8,1219,1,1,64,NA,NA,-
31,9,1301,1,1,80,NA,NA,-
31,10,1309,1,1,80,NA,NA,-
31,11,1230,1,1,96,NA,NA,-
31,12,1259,1,1,96,NA,NA,-
31,13,1179,1,1,112,NA,NA,-
31,14,1226,1,1,112,NA,NA,-
31,15,1043,1,1,128,NA,NA,-
31,16,1031,1,1,128,NA,NA,-
31,17,1213,1,1,144,NA,NA,-
31,18,1262,1,1,144,NA,NA,-
31,19,1004,1,1,160,NA,NA,-
31,20,1399,1,1,160,NA,NA,-
31,21,1304,1,1,176,NA,NA,-
31,22,1376,1,1,176,NA,NA,-
31,23,1354,1,1,192,NA,NA,-
31,24,1341,1,1,192,NA,NA,-
31,25,1333,1,1,208,NA,NA,-
31,26,1317,1,1,208,NA,NA,-
31,27,1089,1,1,224,NA,NA,-
31,28,1058,1,1,224,NA,NA,-
31,29,994,1,1,240,NA,NA,-
31,30,1153,1,1,240,NA,NA,-
31,31,1272,1,1,256,NA,NA,-
31,32,1351,1,1,256,NA,NA,-
31,33,1137,1,1,272,NA,NA,-
31,34,1394,1,1,272,NA,NA,-
31,35,1440,1,1,288,NA,NA,-
31,36,1310,1,1,288,NA,NA,-
31,37,1291,1,1,304,NA,NA,-
31,38,1404,1,1,304,NA,NA,-
31,39,1403,1,1,320,NA,NA,-
31,40,1372,1,1,320,NA,NA,-
31,41,1303,1,1,336,NA,NA,-
31,42,1321,1,1,336,NA,NA,-
31,43,1263,1,1,352,NA,NA,-
31,44,1308,1,1,352,NA,NA,-
31,45,1362,1,1,368,NA,NA,-
31,46,1446,1,1,368,NA,NA,-
31,47,1554,1,1,384,NA,NA,-
31,48,1223,1,1,384,NA,NA,-
32,1,2825,1,1,16,NA,NA,-
32,2,2541,1,1,16,NA,NA,-
32,3,2278,1,1,32,NA,NA,-
32,4,2054,1,1,32,NA,NA,-
32,5,2168,1,1,48,NA,NA,-
32,6,2003,1,1,48,NA,NA,-
32,7,1877,1,1,64,NA,NA,-
32,8,1844,1,1,64,NA,NA,-
32,9,1885,1,1,80,NA,NA,-
32,10,1847,1,1,80,NA,NA,-
32,11,1621,1,1,96,NA,NA,-
32,12,1798,1,1,96,NA,NA,-
32,13,1466,1,1,112,NA,NA,-
32,14,1402,1,1,112,NA,NA,-
32,15,1401,1,1,128,NA,NA,-
32,16,1452,1,1,128,NA,NA,-
32,17,1415,1,1,144,NA,NA,-
32,18,1397,1,1,144,NA,NA,-
32,19,1328,1,1,160,NA,NA,-
32,20,1479,1,1,160,NA,NA,-
32,21,1534,1,1,176,NA,NA,-
32,22,1384,1,1,176,NA,NA,-
32,23,1408,1,1,192,NA,NA,-
32,24,1255,1,1,192,NA,NA,-
32,25,1369,1,1,208,NA,NA,-
32,26,1227,1,1,208,NA,NA,-
32,27,1464,1,1,224,NA,NA,-
32,28,1293,1,1,224,NA,NA,-
32,29,1360,1,1,240,NA,NA,-
32,30,1080,1,1,240,NA,NA,-
32,31,1353,1,1,256,NA,NA,-
32,32,1732,1,1,256,NA,NA,-
32,33,1554,1,1,272,NA,NA,-
32,34,1728,1,1,272,NA,NA,-
32,35,1647,1,1,288,NA,NA,-
32,36,1932,1,1,288,NA,NA,-
32,37,1922,1,1,304,NA,NA,-
32,38,1892,1,1,304,NA,NA,-
32,39,2042,1,1,320,NA,NA,-
32,40,1913,1,1,320,NA,NA,-
32,41,2030,1,1,336,NA,NA,-
32,42,1829,1,1,336,NA,NA,-
32,43,1869,1,1,352,NA,NA,-
32,44,1964,1,1,352,NA,NA,-
32,45,1742,1,1,368,NA,NA,-
32,46,1711,1,1,368,NA,NA,-
32,47,2154,1,1,384,NA,NA,-
32,48,2643,1,1,384,NA,NA,-